agency_ori,agency_incident_id,location_address,location_address_adjusted,latlng_method,geocoded_location_interpreted,geocoded_location_type,geocoding_imprecise,lat,lng,tract_2010,tract_state_2010,tract_2000,tract_state_2000
MDBPD0000,13V0245,622 E 37TH ST,"622 E 37TH ST, Baltimore, Maryland, USA",geocoded,"622 E 37th St, Baltimore, MD 21218, USA",premise,False,39.333783600000004,-76.6068706,24510090300.0,MD,24510090300.0,MD
MDBPD0000,13V0242,4000 W BELVEDERE AV,"4000 W BELVEDERE AV, Baltimore, Maryland, USA",geocoded,"4000 W Belvedere Ave, Baltimore, MD 21215, USA",premise,False,39.344301400000006,-76.6826839,24510271801.0,MD,24510271801.0,MD
MDBPD0000,13V0239,1200 E EAGER ST,"1200 E EAGER ST, Baltimore, Maryland, USA",geocoded,"1200 E Eager St, Baltimore, MD 21202, USA",street_address,False,39.301573299999994,-76.60202199999998,24510100200.0,MD,24510100200.0,MD
MDBPD0000,13V0237,4400 PARK HEIGHTS AV,"4400 PARK HEIGHTS AV, Baltimore, Maryland, USA",geocoded,"4400 Park Heights Ave, Baltimore, MD 21215, USA",street_address,False,39.339635200000004,-76.66694439999998,24510271600.0,MD,24510271600.0,MD
MDBPD0000,13V0238,30 N EAST AV,"30 N EAST AV, Baltimore, Maryland, USA",geocoded,"30 N E Ave, Baltimore, MD 21224, USA",premise,False,39.293287,-76.5725801,24510060100.0,MD,24510060100.0,MD
MDBPD0000,13V0236,001 N BENTALOU ST,"001 N BENTALOU ST, Baltimore, Maryland, USA",geocoded,"1 N Bentalou St, Baltimore, MD 21223, USA",premise,False,39.2882518,-76.6526533,24510200200.0,MD,24510200200.0,MD
MDBPD0000,13V0235,4003 ROLAND AV,"4003 ROLAND AV, Baltimore, Maryland, USA",geocoded,"4003 Roland Ave, Baltimore, MD 21211, USA",premise,False,39.3375153,-76.63281009999999,24510130700.0,MD,24510130700.0,MD
MDBPD0000,13V0234,4015 MAINE AV,"4015 MAINE AV, Baltimore, Maryland, USA",geocoded,"4015 Maine Ave, Baltimore, MD 21207, USA",premise,False,39.32728729999999,-76.6876731,24510151000.0,MD,24510151000.0,MD
MDBPD0000,13V0233,3330 DUDLEY AV,"3330 DUDLEY AV, Baltimore, Maryland, USA",geocoded,"3330 Dudley Ave, Baltimore, MD 21213, USA",premise,False,39.322909700000004,-76.56422640000002,24510260301.0,MD,24510260301.0,MD
MDBPD0000,13V0232,1300 PENNSYLVANIA AV,"1300 PENNSYLVANIA AV, Baltimore, Maryland, USA",geocoded,"1300 Pennsylvania Ave, Baltimore, MD 21217, USA",street_address,False,39.3004492,-76.63141359999999,24510170300.0,MD,24510170300.0,MD
MDBPD0000,13V0231,2300 E HOFFMAN ST,"2300 E HOFFMAN ST, Baltimore, Maryland, USA",geocoded,"2300 E Hoffman St, Baltimore, MD 21213, USA",street_address,False,39.306977,-76.58517119999998,24510080400.0,MD,24510080400.0,MD
MDBPD0000,13V0230,1900 W NORTH AV,"1900 W NORTH AV, Baltimore, Maryland, USA",geocoded,"1900 W North Ave, Baltimore, MD 21217, USA",premise,False,39.3100144,-76.64827659999997,24510150400.0,MD,24510150400.0,MD
MDBPD0000,13V0229,500 ORCHARD ST,"500 ORCHARD ST, Baltimore, Maryland, USA",geocoded,"500 Orchard St, Baltimore, MD 21201, USA",street_address,False,39.297869,-76.62379399999998,24510170100.0,MD,24510170100.0,MD
MDBPD0000,13V0228,2700 JEFFERSON ST,"2700 JEFFERSON ST, Baltimore, Maryland, USA",geocoded,"2700 Jefferson St, Baltimore, MD 21205, USA",premise,False,39.297009100000004,-76.578938,24510070200.0,MD,24510070200.0,MD
MDBPD0000,13V0227,1200 N CAROLINE ST,"1200 N CAROLINE ST, Baltimore, Maryland, USA",geocoded,"1200 N Caroline St, Baltimore, MD 21213, USA",premise,False,39.3042592,-76.59834120000002,24510100100.0,MD,24510100100.0,MD
MDBPD0000,13V0226,1400 GUILFORD AV,"1400 GUILFORD AV, Baltimore, Maryland, USA",geocoded,"1400 Guilford Ave, Baltimore, MD 21202, USA",street_address,False,39.306079,-76.6120716,24510120500.0,MD,24510120500.0,MD
MDBPD0000,13V0225,0009 TALBOTT ST,"0009 TALBOTT ST, Baltimore, Maryland, USA",geocoded,"9 W Talbott St, Baltimore, MD 21225, USA",premise,False,39.2361175,-76.61163239999998,24510250401.0,MD,24510250401.0,MD
MDBPD0000,13V0224,300 BALLOU CT,"300 BALLOU CT, Baltimore, Maryland, USA",geocoded,"300 S Ballou Ct, Baltimore, MD 21231, USA",street_address,False,39.2888997,-76.59749359999998,24510030100.0,MD,24510030100.0,MD
MDBPD0000,13V0222,600 W LEXINGTON ST,"600 W LEXINGTON ST, Baltimore, Maryland, USA",geocoded,"600 W Lexington St, Baltimore, MD 21201, USA",street_address,False,39.291798,-76.6239489,24510040200.0,MD,24510040200.0,MD
MDBPD0000,13V0223,3400 DUPONT AV,"3400 DUPONT AV, Baltimore, Maryland, USA",geocoded,"3400 Dupont Ave, Baltimore, MD 21215, USA",premise,False,39.3421441,-76.67162059999998,24510271600.0,MD,24510271600.0,MD
MDBPD0000,13V0220,201 N ROCK GLEN RD,"201 N ROCK GLEN RD, Baltimore, Maryland, USA",geocoded,"201 N Rock Glen Rd, Baltimore, MD 21229, USA",premise,False,39.286225200000004,-76.7044746,24510280403.0,MD,24510280403.0,MD
MDBPD0000,13V0221,1500 RUTLAND AV,"1500 RUTLAND AV, Baltimore, Maryland, USA",geocoded,"1500 Rutland Ave, Baltimore, MD 21213, USA",street_address,False,39.307882899999996,-76.593024,24510080700.0,MD,24510080700.0,MD
MDBPD0000,13V0219,1200 W OSTEND ST,"1200 W OSTEND ST, Baltimore, Maryland, USA",geocoded,"1200 W Ostend St, Baltimore, MD 21230, USA",street_address,False,39.28093270000001,-76.63292849999998,24510210200.0,MD,24510210200.0,MD
MDBPD0000,13V0217,700 E PRESTON ST,"700 E PRESTON ST, Baltimore, Maryland, USA",geocoded,"700 E Preston St, Baltimore, MD 21202, USA",street_address,False,39.3050029,-76.60806219999998,24510090900.0,MD,24510090900.0,MD
MDBPD0000,13V0215,2613 E MONUMENT ST,"2613 E MONUMENT ST, Baltimore, Maryland, USA",geocoded,"2613 E Monument St, Baltimore, MD 21205, USA",premise,False,39.298778399999996,-76.580463,24510070200.0,MD,24510070200.0,MD
MDBPD0000,13V0216,2400 E OLIVER ST,"2400 E OLIVER ST, Baltimore, Maryland, USA",geocoded,"2400 E Oliver St, Baltimore, MD 21213, USA",street_address,False,39.30808100000001,-76.58413890000001,24510080301.0,MD,24510080301.0,MD
MDBPD0000,13V0213,1500 E MADISON ST,"1500 E MADISON ST, Baltimore, Maryland, USA",geocoded,"1500 E Madison St, Baltimore, MD 21205, USA",premise,False,39.2995065,-76.5975157,24510070400.0,MD,24510070400.0,MD
MDBPD0000,13V0214,1900 PRESSTMAN ST,"1900 PRESSTMAN ST, Baltimore, Maryland, USA",geocoded,"1900 Presstman St, Baltimore, MD 21217, USA",street_address,False,39.3054367,-76.64797490000002,24510150200.0,MD,24510150200.0,MD
MDBPD0000,13V0212,1900 RUSSELL ST,"1900 RUSSELL ST, Baltimore, Maryland, USA",geocoded,"1900 Russell St, Baltimore, MD 21230, USA",street_address,False,39.272108,-76.63044709999998,24510210200.0,MD,24510210200.0,MD
MDBPD0000,13V0211,2518 SHIRLEY AV,"2518 SHIRLEY AV, Baltimore, Maryland, USA",geocoded,"2518 Shirley Ave, Baltimore, MD 21215, USA",premise,False,39.335401,-76.6608716,24510151300.0,MD,24510151300.0,MD
MDBPD0000,13H0131,2712 JEFFERSON ST,"2712 JEFFERSON ST, Baltimore, Maryland, USA",geocoded,"2712 Jefferson St, Baltimore, MD 21205, USA",premise,False,39.2970489,-76.57850359999998,24510070200.0,MD,24510070200.0,MD
MDBPD0000,13V0210,502 CHATEAU AV,"502 CHATEAU AV, Baltimore, Maryland, USA",geocoded,"502 Chateau Ave, Baltimore, MD 21212, USA",premise,False,39.35098350000001,-76.6091052,24510271002.0,MD,24510271002.0,MD
MDBPD0000,13V0209,2400 E EAGER ST,"2400 E EAGER ST, Baltimore, Maryland, USA",geocoded,"2400 E Eager St, Baltimore, MD 21205, USA",premise,False,39.3019374,-76.58380369999998,24510070200.0,MD,24510070200.0,MD
MDBPD0000,13V0202,3900 OAKFORD AV,"3900 OAKFORD AV, Baltimore, Maryland, USA",geocoded,"3900 Oakford Ave, Baltimore, MD 21215, USA",street_address,False,39.33619059999999,-76.6828041,24510151000.0,MD,24510151000.0,MD
MDBPD0000,13V0205,1 S JANNEY ST,"1 S JANNEY ST, Baltimore, Maryland, USA",geocoded,"1 S Janney St, Baltimore, MD 21224, USA",street_address,False,39.2926986,-76.5604737,24510260404.0,MD,24510260404.0,MD
MDBPD0000,13V0203,2100 W FAIRMOUNT AV,"2100 W FAIRMOUNT AV, Baltimore, Maryland, USA",geocoded,"2100 W Fairmount Ave, Baltimore, MD 21223, USA",street_address,False,39.2887482,-76.6501431,24510200200.0,MD,24510200100.0,MD
MDBPD0000,13V0206,300 MOSHER ST,"300 MOSHER ST, Baltimore, Maryland, USA",geocoded,"300 Mosher St, Baltimore, MD 21217, USA",street_address,False,39.3049571,-76.62864509999999,24510140200.0,MD,24510140200.0,MD
MDBPD0000,13V0207,700 E 20TH ST,"700 E 20TH ST, Baltimore, Maryland, USA",geocoded,"700 E 20th St, Baltimore, MD 21218, USA",street_address,False,39.312779,-76.6082349,24510090800.0,MD,24510090800.0,MD
MDBPD0000,13H0130,2500 E PRESTON ST,"2500 E PRESTON ST, Baltimore, Maryland, USA",geocoded,"2500 E Preston St, Baltimore, MD 21213, USA",street_address,False,39.306031,-76.582566,24510080301.0,MD,24510080301.0,MD
MDBPD0000,13V0199,2225 N MONROE ST,"2225 N MONROE ST, Baltimore, Maryland, USA",geocoded,"2225 N Monroe St, Baltimore, MD 21217, USA",street_address,False,39.31390650000001,-76.6482522,24510150400.0,MD,24510150400.0,MD
MDBPD0000,13V0200,2422 MADISON AV,"2422 MADISON AV, Baltimore, Maryland, USA",geocoded,"2422 Madison Ave, Baltimore, MD 21217, USA",premise,False,39.313059100000004,-76.6385863,24510130300.0,MD,24510130100.0,MD
MDBPD0000,13V0198,4500 HAMILTON AV,"4500 HAMILTON AV, Baltimore, Maryland, USA",geocoded,"4500 Hamilton Ave, Baltimore, MD 21206, USA",street_address,False,39.339344,-76.5412693,24510260101.0,MD,24510260101.0,MD
MDBPD0000,13V0197,3000 GARRISON BLVD,"3000 GARRISON BLVD, Baltimore, Maryland, USA",geocoded,"3000 Garrison Blvd, Baltimore, MD 21216, USA",street_address,False,39.322268,-76.6799954,24510150800.0,MD,24510150800.0,MD
MDBPD0000,13V0195,3400 WALBROOK AV,"3400 WALBROOK AV, Baltimore, Maryland, USA",geocoded,"3400 Walbrook Ave, Baltimore, MD 21216, USA",street_address,False,39.3099263,-76.6741564,24510150600.0,MD,24510150600.0,MD
MDBPD0000,13V0196,2000 ROBB ST,"2000 ROBB ST, Baltimore, Maryland, USA",geocoded,"2000 Robb St, Baltimore, MD 21218, USA",premise,False,39.313217200000004,-76.6036433,24510090800.0,MD,24510090800.0,MD
MDBPD0000,13V0194,1200 BEAUMONT AV,"1200 BEAUMONT AV, Baltimore, Maryland, USA",geocoded,"1200 Beaumont Ave, Baltimore, MD 21239, USA",street_address,False,39.351025899999996,-76.5982985,24510270901.0,MD,24510270901.0,MD
MDBPD0000,13V0193,200 S BROADWAY,"200 S BROADWAY, Baltimore, Maryland, USA",geocoded,"200 S Broadway, Baltimore, MD 21231, USA",premise,False,39.2890825,-76.5939757,24510030100.0,MD,24510030100.0,MD
MDBPD0000,13V0192,600 N CARROLLTON AV,"600 N CARROLLTON AV, Baltimore, Maryland, USA",geocoded,"600 N Carrollton Ave, Baltimore, MD 21217, USA",street_address,False,39.295596999999994,-76.63739799999998,24510160100.0,MD,24510160100.0,MD
MDBPD0000,13H0121,1800 E LANVALE ST,"1800 E LANVALE ST, Baltimore, Maryland, USA",geocoded,"1800 E Lanvale St, Baltimore, MD 21213, USA",street_address,False,39.30985640000001,-76.59248079999998,24510080600.0,MD,24510080600.0,MD
MDBPD0000,13V0191,1000 BETHUNE RD,"1000 BETHUNE RD, Baltimore, Maryland, USA",geocoded,"1000 Bethune Rd, Baltimore, MD 21225, USA",street_address,False,39.2441276,-76.62489609999999,24510250204.0,MD,24510250204.0,MD
MDBPD0000,13V0189,1900 FREDERICK AV,"1900 FREDERICK AV, Baltimore, Maryland, USA",geocoded,"1900 Frederick Ave, Baltimore, MD 21223, USA",street_address,False,39.286952,-76.647024,24510200300.0,MD,24510200300.0,MD
MDBPD0000,13V0190,1900 HERBERT ST,"1900 HERBERT ST, Baltimore, Maryland, USA",geocoded,"1900 Herbert St, Baltimore, MD 21217, USA",street_address,False,39.310373999999996,-76.6482055,24510150400.0,MD,24510150400.0,MD
MDBPD0000,13V0188,4100 ROKEBY RD,"4100 ROKEBY RD, Baltimore, Maryland, USA",geocoded,"4100 Rokeby Rd, Baltimore, MD 21229, USA",premise,False,39.2994638,-76.68435370000002,24510160801.0,MD,24510160801.0,MD
MDBPD0000,13V0186,3200 JEFFERSON ST,"3200 JEFFERSON ST, Baltimore, Maryland, USA",geocoded,"3200 Jefferson St, Baltimore, MD 21224, USA",street_address,False,39.2971235,-76.57211579999998,24510261000.0,MD,24510261000.0,MD
MDBPD0000,13V0184,100 DENISON ST,"100 DENISON ST, Baltimore, Maryland, USA",geocoded,"100 Denison St, Baltimore, MD 21229, USA",premise,False,39.28875,-76.67704470000002,24510200701.0,MD,24510200701.0,MD
MDBPD0000,13V0183,718 W NORTH AV,"718 W NORTH AV, Baltimore, Maryland, USA",geocoded,"718 W North Ave, Baltimore, MD 21217, USA",street_address,False,39.3109939,-76.6292191,24510130200.0,MD,24510130200.0,MD
MDBPD0000,13V0185,2100 BOYD ST,"2100 BOYD ST, Baltimore, Maryland, USA",geocoded,"2100 Boyd St, Baltimore, MD 21223, USA",street_address,False,39.286566,-76.65030759999998,24510200400.0,MD,24510200400.0,MD
MDBPD0000,13V0182,1500 HOLLINS ST,"1500 HOLLINS ST, Baltimore, Maryland, USA",geocoded,"1500 Hollins St, Baltimore, MD 21223, USA",street_address,False,39.287731,-76.641102,24510190200.0,MD,24510190200.0,MD
MDBPD0000,13V0181,300 MC MECHEN ST,"300 MC MECHEN ST, Baltimore, Maryland, USA",geocoded,"300 McMechen St, Baltimore, MD 21217, USA",street_address,False,39.3076149,-76.62735099999998,24510140100.0,MD,24510140100.0,MD
MDBPD0000,13V0176,776 LINNARD ST,"776 LINNARD ST, Baltimore, Maryland, USA",geocoded,"776 Linnard St, Baltimore, MD 21229, USA",premise,False,39.2969924,-76.67489570000002,24510160802.0,MD,24510160802.0,MD
MDBPD0000,13V0179,4400 ALHAMBRA AV,"4400 ALHAMBRA AV, Baltimore, Maryland, USA",geocoded,"4400 Alhambra Ave, Baltimore, MD 21212, USA",street_address,False,39.34351900000001,-76.60725009999999,24510271001.0,MD,24510271001.0,MD
MDBPD0000,13V0180,202 S TREMONT RD,"202 S TREMONT RD, Baltimore, Maryland, USA",geocoded,"202 S Tremont Rd, Baltimore, MD 21229, USA",premise,False,39.2820617,-76.6951497,24510280403.0,MD,24510280403.0,MD
MDBPD0000,13V0178,5820 MOORES RUN CT,"5820 MOORES RUN CT, Baltimore, Maryland, USA",geocoded,"5820 Moores Run Ct, Baltimore, MD 21206, USA",street_address,False,39.335033,-76.53628990000001,24510260102.0,MD,24510260102.0,MD
MDBPD0000,13V0174,800 N BENTALOU ST,"800 N BENTALOU ST, Baltimore, Maryland, USA",geocoded,"800 N Bentalou St, Baltimore, MD 21216, USA",premise,False,39.2974322,-76.653646,24510160500.0,MD,24510160500.0,MD
MDBPD0000,13V0175,2900 EDISON HWY,"2900 EDISON HWY, Baltimore, Maryland, USA",geocoded,"2900 Edison Hwy, Baltimore, MD 21213, USA",premise,False,39.317456,-76.57312660000002,24510080102.0,MD,24510080102.0,MD
MDBPD0000,13H0114,2901 W NORTH AV,"2901 W NORTH AV, Baltimore, Maryland, USA",geocoded,"2901 W North Ave, Baltimore, MD 21216, USA",premise,False,39.30881110000001,-76.66610969999998,24510150600.0,MD,24510150600.0,MD
MDBPD0000,13H0115,3336 ELMORA AV,"3336 ELMORA AV, Baltimore, Maryland, USA",geocoded,"3336 Elmora Ave, Baltimore, MD 21213, USA",street_address,False,39.3160635,-76.5760296,24510080102.0,MD,24510080102.0,MD
MDBPD0000,13V0172,734 W CHERRY BLOSSOM WY,"734 W CHERRY BLOSSOM WY, Baltimore, Maryland, USA",geocoded,"734 W Cherry Blossom Way, Baltimore, MD 21201, USA",street_address,False,39.2928973,-76.62944859999998,24510180100.0,MD,24510180100.0,MD
MDBPD0000,13V0171,1818 N MILTON AV,"1818 N MILTON AV, Baltimore, Maryland, USA",geocoded,"1818 N Milton Ave, Baltimore, MD 21213, USA",premise,False,39.3117997,-76.58332970000002,24510080200.0,MD,24510080200.0,MD
MDBPD0000,13H0112,800 WHITMORE AV,"800 WHITMORE AV, Baltimore, Maryland, USA",geocoded,"800 Whitmore Ave, Baltimore, MD 21216, USA",premise,False,39.29655020000001,-76.6582255,24510160500.0,MD,24510160500.0,MD
MDBPD0000,13V0169,700 N MARTIN L KING JR BLVD,"700 N MARTIN L KING JR BLVD, Baltimore, Maryland, USA",geocoded,"700 N Martin Luther King Jr Blvd, Baltimore, MD 21201, USA",street_address,False,39.2990525,-76.624034,24510170200.0,MD,24510170200.0,MD
MDBPD0000,13V0170,2000 NORTHBOURNE RD,"2000 NORTHBOURNE RD, Baltimore, Maryland, USA",geocoded,"2000 Northbourne Rd, Baltimore, MD 21239, USA",premise,False,39.353348499999996,-76.5801244,24510270902.0,MD,24510270902.0,MD
MDBPD0000,13V0168,001 S CATHERINE ST,"001 S CATHERINE ST, Baltimore, Maryland, USA",geocoded,"1 S Catherine St, Baltimore, MD 21223, USA",street_address,False,39.28769690000001,-76.6561491,24510200400.0,MD,24510200400.0,MD
MDBPD0000,13V0166,800 E COLD SPRING LA,"800 E COLD SPRING LA, Baltimore, Maryland, USA",geocoded,"800 E Cold Spring Ln, Baltimore, MD 21212, USA",street_address,False,39.3459586,-76.60483599999998,24510271002.0,MD,24510271002.0,MD
MDBPD0000,13V0165,5100 ARBUTUS AV,"5100 ARBUTUS AV, Baltimore, Maryland, USA",geocoded,"5100 Arbutus Ave, Baltimore, MD 21215, USA",premise,False,39.3431771,-76.68141419999998,24510271802.0,MD,24510271802.0,MD
MDBPD0000,13H0106,700 N KENWOOD AV,"700 N KENWOOD AV, Baltimore, Maryland, USA",geocoded,"700 N Kenwood Ave, Baltimore, MD 21205, USA",street_address,False,39.29910260000001,-76.5782747,24510070200.0,MD,24510070200.0,MD
MDBPD0000,13V0164,200 S DALLAS CT,"200 S DALLAS CT, Baltimore, Maryland, USA",geocoded,"200 S Dallas St, Baltimore, MD 21231, USA",street_address,False,39.2902795,-76.59637940000002,24510030100.0,MD,24510030100.0,MD
MDBPD0000,13V0163,1600 N SMALLWOOD ST,"1600 N SMALLWOOD ST, Baltimore, Maryland, USA",geocoded,"1600 N Smallwood St, Baltimore, MD 21216, USA",premise,False,39.3065503,-76.6527436,24510150300.0,MD,24510150300.0,MD
MDBPD0000,13V0162,800 ABBOTT CT,"800 ABBOTT CT, Baltimore, Maryland, USA",geocoded,"800 Abbott Ct, Baltimore, MD 21202, USA",street_address,False,39.30113739999999,-76.60623749999998,24510100200.0,MD,24510100200.0,MD
MDBPD0000,13V0161,2000 E CHASE ST,"2000 E CHASE ST, Baltimore, Maryland, USA",geocoded,"2000 E Chase St, Baltimore, MD 21213, USA",premise,False,39.303550099999995,-76.5897627,24510080800.0,MD,24510080800.0,MD
MDBPD0000,13V0159,6200 BOSTON ST,"6200 BOSTON ST, Baltimore, Maryland, USA",geocoded,"6200 Boston St, Baltimore, MD 21224, USA",street_address,False,39.27798410000001,-76.54126640000001,24510260604.0,MD,24510260604.0,MD
MDBPD0000,13V0160,6100 SHIPVIEW WY,"6100 SHIPVIEW WY, Baltimore, Maryland, USA",geocoded,"6100 Shipview Way, Baltimore, MD 21224, USA",street_address,False,39.27631029999999,-76.54175049999998,24510260605.0,MD,24510260605.0,MD
MDBPD0000,13V0156,1517 LOCUST ST,"1517 LOCUST ST, Baltimore, Maryland, USA",geocoded,"1517 Locust St, Baltimore, MD 21226, USA",premise,False,39.2265237,-76.5893735,24510250500.0,MD,24510250500.0,MD
MDBPD0000,13V0158,1105 N BENTALOU ST,"1105 N BENTALOU ST, Baltimore, Maryland, USA",geocoded,"1105 N Bentalou St, Baltimore, MD 21216, USA",premise,False,39.3008937,-76.6532624,24510160500.0,MD,24510160500.0,MD
MDBPD0000,13V0157,1319 N LUZERNE AV,"1319 N LUZERNE AV, Baltimore, Maryland, USA",geocoded,"1319 N Luzerne Ave, Baltimore, MD 21213, USA",street_address,False,39.30634600000001,-76.581097,24510080301.0,MD,24510080301.0,MD
MDBPD0000,13V0154,5500 BOWLEYS LA,"5500 BOWLEYS LA, Baltimore, Maryland, USA",geocoded,"5500 Bowleys Ln, Baltimore, MD 21206, USA",premise,False,39.3192208,-76.55147609999999,24510260203.0,MD,24510260203.0,MD
MDBPD0000,13V0155,400 BRUNSWICK ST,"400 BRUNSWICK ST, Baltimore, Maryland, USA",geocoded,"400 Brunswick St, Baltimore, MD 21223, USA",street_address,False,39.2805769,-76.6600768,24510200500.0,MD,24510200600.0,MD
MDBPD0000,13V0153,2100 N CHARLES ST,"2100 N CHARLES ST, Baltimore, Maryland, USA",geocoded,"2100 N Charles St, Baltimore, MD 21218, USA",street_address,False,39.31327840000001,-76.6169895,24510120600.0,MD,24510120600.0,MD
MDBPD0000,13V0152,934 WEBB CT,"934 WEBB CT, Baltimore, Maryland, USA",geocoded,"934 Webb Ct, Baltimore, MD 21202, USA",street_address,False,39.3007943,-76.60389090000002,24510100200.0,MD,24510100200.0,MD
MDBPD0000,13V0149,1928 LEMMON ST,"1928 LEMMON ST, Baltimore, Maryland, USA",geocoded,"1928 Lemmon St, Baltimore, MD 21223, USA",street_address,False,39.285746100000004,-76.6478686,24510200300.0,MD,24510200300.0,MD
MDBPD0000,13V0151,4100 WALRAD ST,"4100 WALRAD ST, Baltimore, Maryland, USA",geocoded,"4100 Walrad St, Baltimore, MD 21229, USA",premise,False,39.2801604,-76.68361329999998,24510200800.0,MD,24510200800.0,MD
MDBPD0000,13V0148,1809 RUTLAND AV,"1809 RUTLAND AV, Baltimore, Maryland, USA",geocoded,"1809 Rutland Ave, Baltimore, MD 21213, USA",street_address,False,39.31122,-76.592739,24510080600.0,MD,24510080600.0,MD
MDBPD0000,13V0145,1900 WILKENS AV,"1900 WILKENS AV, Baltimore, Maryland, USA",geocoded,"1900 Wilkens Ave, Baltimore, MD 21223, USA",premise,False,39.2823848,-76.64692289999998,24510200300.0,MD,24510200300.0,MD
MDBPD0000,13V0146,1770 MONTPELIER ST,"1770 MONTPELIER ST, Baltimore, Maryland, USA",geocoded,"1770 Montpelier St, Baltimore, MD 21218, USA",street_address,False,39.319090700000004,-76.59375770000003,24510090700.0,MD,24510090700.0,MD
MDBPD0000,13V0143,300 W FAYETTE ST,"300 W FAYETTE ST, Baltimore, Maryland, USA",geocoded,"300 W Fayette St, Baltimore, MD 21201, USA",premise,False,39.290744000000004,-76.62024149999998,24510040100.0,MD,24510040100.0,MD
MDBPD0000,13V0144,3437 ELMORA AV,"3437 ELMORA AV, Baltimore, Maryland, USA",geocoded,"3437 Elmora Ave, Baltimore, MD 21213, USA",street_address,False,39.315743299999994,-76.57470099999998,24510080102.0,MD,24510080102.0,MD
MDBPD0000,13V0142,2200 DRUID HILL AV,"2200 DRUID HILL AV, Baltimore, Maryland, USA",geocoded,"2200 Druid Hill Ave, Baltimore, MD 21217, USA",street_address,False,39.309002,-76.63757799999998,24510140300.0,MD,24510140300.0,MD
MDBPD0000,13V0138,2400 PERRING MANOR RD,"2400 PERRING MANOR RD, Baltimore, Maryland, USA",geocoded,"2400 Perring Manor Rd, Baltimore, MD 21234, USA",street_address,False,39.3719052,-76.56633120000002,24510270701.0,MD,24510270701.0,MD
MDBPD0000,13V0141,1900 W LAFAYETTE AV,"1900 W LAFAYETTE AV, Baltimore, Maryland, USA",geocoded,"1900 W Lafayette Ave, Baltimore, MD 21217, USA",street_address,False,39.298927,-76.64785599999998,24510160400.0,MD,24510160400.0,MD
MDBPD0000,13V0139,4300 SOUTHERN AV,"4300 SOUTHERN AV, Baltimore, Maryland, USA",geocoded,"4300 Southern Ave, Baltimore, MD 21206, USA",street_address,False,39.332380900000004,-76.55778269999998,24510260201.0,MD,24510260201.0,MD
MDBPD0000,13V0140,1800 WALBROOK AV,"1800 WALBROOK AV, Baltimore, Maryland, USA",geocoded,"1800 Walbrook Ave, Baltimore, MD 21217, USA",premise,False,39.3111049,-76.6470356,24510150400.0,MD,24510150400.0,MD
MDBPD0000,13V0136,1600 HILTON PKWY,"1600 HILTON PKWY, Baltimore, Maryland, USA",geocoded,"1600 Hilton Pkwy, Baltimore, MD 21216, USA",street_address,False,39.3083403,-76.67255920000002,24510150600.0,MD,24510150600.0,MD
MDBPD0000,13V0134,3400 W FRANKLIN ST,"3400 W FRANKLIN ST, Baltimore, Maryland, USA",geocoded,"3400 W Franklin St, Baltimore, MD 21229, USA",premise,False,39.292906,-76.6745348,24510200701.0,MD,24510200701.0,MD
MDBPD0000,13V0135,500 N ARLINGTON AV,"500 N ARLINGTON AV, Baltimore, Maryland, USA",geocoded,"500 N Arlington Ave, Baltimore, MD 21223, USA",street_address,False,39.2943282,-76.6358238,24510160100.0,MD,24510160100.0,MD
MDBPD0000,13V0137,600 CATOR AV,"600 CATOR AV, Baltimore, Maryland, USA",geocoded,"600 Cator Ave, Baltimore, MD 21218, USA",premise,False,39.3391811,-76.6074912,24510090100.0,MD,24510090100.0,MD
MDBPD0000,13V0132,3500 OLD FREDERICK RD,"3500 OLD FREDERICK RD, Baltimore, Maryland, USA",geocoded,"3500 Old Frederick Rd, Baltimore, MD 21229, USA",premise,False,39.2828439,-76.6750536,24510200702.0,MD,24510200702.0,MD
MDBPD0000,13V0131,2300 E HOFFMAN ST,"2300 E HOFFMAN ST, Baltimore, Maryland, USA",geocoded,"2300 E Hoffman St, Baltimore, MD 21213, USA",street_address,False,39.306977,-76.58517119999998,24510080400.0,MD,24510080400.0,MD
MDBPD0000,13V0130,1801 N ROSEDALE ST,"1801 N ROSEDALE ST, Baltimore, Maryland, USA",geocoded,"1801 N Rosedale St, Baltimore, MD 21216, USA",premise,False,39.308301,-76.66874899999998,24510150600.0,MD,24510150600.0,MD
MDBPD0000,13V0129,1600 W FAYETTE ST,"1600 W FAYETTE ST, Baltimore, Maryland, USA",geocoded,"1600 W Fayette St, Baltimore, MD 21223, USA",premise,False,39.2898274,-76.6426475,24510190100.0,MD,24510190100.0,MD
MDBPD0000,13V0128,1700 E 33RD ST,"1700 E 33RD ST, Baltimore, Maryland, USA",geocoded,"1700 E 33rd St, Baltimore, MD 21218, USA",premise,False,39.328713799999996,-76.591831,24510090200.0,MD,24510090200.0,MD
MDBPD0000,13V0127,300 S DALLAS CT,"300 S DALLAS CT, Baltimore, Maryland, USA",geocoded,"300 N Dallas Ct, Baltimore, MD 21231, USA",street_address,False,39.29485529999999,-76.5964309,24510280500.0,MD,24510060500.0,MD
MDBPD0000,13V0125,2900 KIRK AV,"2900 KIRK AV, Baltimore, Maryland, USA",geocoded,"2900 Kirk Ave, Baltimore, MD 21218, USA",street_address,False,39.324462200000006,-76.59631440000003,24510090500.0,MD,24510090500.0,MD
